711.66233,1053.42071,816.31604
1205.54346,1846.80032,1772.96383
1511.30139,1804.94525,1716.9638
1713.25778,1407.11369,98.24928
165.36584,775.93327,1600.91836
761.75101,903.91818,139.9823
1743.92023,1799.44722,533.67578
1153.40978,941.06533,1572.38609
911.69014,1392.78299,493.52919
1563.90258,342.29315,1270.42284
300.60928,1187.88473,1792.67139
1422.1022,446.94597,727.87839
641.78886,1200.65848,617.30836
67.31667,430.51227,822.38276
807.61898,238.78766,1795.12309
580.69419,862.87892,922.99485
626.40915,1423.47771,1378.04422
146.95078,1863.43824,410.8838
1068.99971,1999.21404,1242.7665
1941.10943,1452.89211,791.35083
1603.73112,95.96186,350.9916
355.8646,692.63015,456.60839
245.41228,1478.67384,1962.34726
160.31364,747.89637,1568.61109
1648.82284,340.29721,794.90113
373.69046,19.6139,417.06708
1609.3754,1945.06043,1011.55914
1588.21837,780.70602,1638.67249
1212.93149,1987.99974,492.11316
1544.94157,66.66483,1209.46396
573.84518,601.5986,707.65649
1209.14972,68.4039,1182.40131
179.75427,558.30019,1253.42744
200.31669,1194.13291,220.18965
396.56144,948.37672,1524.77271
1924.77267,1347.92264,1257.06042
1159.11,1749.24791,71.37592
1149.15301,703.20198,900.64765
879.6784,1895.78375,186.97068
378.13729,1944.50848,1939.41827
633.30591,1186.74312,402.71747
1472.89594,1664.05986,929.15241
1024.65852,1247.05507,1582.83386
1095.08195,364.98926,848.82252
1935.44543,93.3597,837.21106
1743.35918,297.4556,1517.51277
1972.14696,392.86413,1479.73813
898.18292,650.0042,152.79066
651.87566,1326.60653,1109.17243
1734.57474,415.02515,1308.769
15.08296,1962.1029,1315.60008
581.65647,329.39553,141.81624
1536.41064,1357.70548,1062.4902
1290.93678,150.46614,1710.18688
1701.57373,764.76789,946.53175
1417.91806,114.68079,117.43483
188.20554,107.37027,626.31347
1598.62619,1710.88679,1442.02238
1124.31593,1433.35614,1937.87151
323.14626,190.932,374.94461
941.19413,979.6628,893.04993
1842.99898,99.43399,1972.5687
1537.99374,1119.095,765.09154
1332.49192,483.16376,1909.59432
1824.30357,1033.80591,129.79241
1450.87198,1740.26669,698.45585
46.74336,1384.76246,633.53189
81.8343,720.13641,650.28506
100.84431,63.60369,871.63564
1340.63007,1817.52509,1383.16566
1000.67996,1019.25005,1702.97306
745.42596,1399.41074,1789.98029
1846.50558,1458.06335,849.12546
816.45252,1039.52835,773.33536
1810.65983,1041.90004,1975.86366
1013.79509,72.74647,1621.55481
77.49803,1180.19952,115.14476
1692.17685,1860.8289,647.42069
1380.33425,1253.63565,1272.33857
1015.40981,1813.13834,898.18237
1970.46564,1966.03209,1553.33369
379.26057,1047.12697,1445.69652
169.85213,1948.7488,213.72512
1527.76325,1875.87038,1218.49108
955.52066,1600.37639,1411.18014
1094.7721,1502.07776,353.47434
892.45956,1128.64068,374.83493
1001.26718,514.43536,1187.84659
1325.3462,303.06712,1818.64915
785.7335,1240.26284,1128.91048
899.72463,416.4182,1254.40795
1935.05603,644.95995,535.08253
1870.15507,781.70052,1475.10347
1921.51363,215.05805,1885.6445
1884.6453,1064.24266,760.02867
1331.90275,916.70113,854.72504
864.63275,1761.67184,1497.83015
1685.81658,835.31059,869.22174
694.77665,318.32231,1581.61921
331.78566,462.63132,1380.78614
1110.66209,1400.61452,1874.39121
1774.82413,280.08139,1711.03079
742.88244,1797.62866,526.92615
618.79709,1645.36033,621.14473
1681.80309,1181.44562,1876.43097
1650.53851,746.37629,903.07018
1669.39521,580.362,1708.82395
1023.14829,313.4537,1612.39398
1278.43986,1678.47714,1971.02473
495.71685,1328.25192,409.19482
289.47709,1139.3342,160.60402
1384.52574,447.19086,551.0109
1668.68798,598.63042,32.35253
831.29862,234.21926,312.92638
1982.41266,1619.78753,1765.68572
1226.01591,677.53962,886.67305
456.53871,1112.51724,1690.64228
1003.04638,550.91383,773.48532
351.08572,1589.01386,299.0237
193.82873,408.5081,947.66864
359.05874,1399.55073,377.58187
1902.5102,692.9261,980.77221
183.16939,261.10884,1004.65861
1968.58814,1643.80367,1696.69529
452.86246,1630.41163,968.60824
1628.10673,1640.13279,687.95134
692.39318,527.12432,1458.46742
683.00614,612.17881,1322.2297
1382.80703,1825.67939,1615.63521
1010.82188,806.52431,1331.27602
576.09759,1406.582,869.66962
687.44617,969.81075,73.73275
75.64392,1815.60863,1823.3481
189.95125,1643.83298,390.14112
349.12628,1244.35026,859.19949
726.74315,567.9892,459.27932
1881.12597,1244.54555,84.5155
1357.79326,1369.15634,1751.76803
1394.30143,725.21676,537.70489
1502.4153,1422.22814,524.64114
921.33603,1046.65669,664.42116
405.68334,1553.24755,1799.59173
534.50265,303.48606,1886.80569
1008.43379,1042.15722,172.61106
1110.57546,325.45829,654.65832
389.4472,573.90931,32.47023
937.34272,1214.80764,483.80439
1512.87554,168.77196,414.07284
1830.30536,399.19253,913.57662
1201.25354,340.83682,679.94954
706.34473,179.03977,1208.38
1206.25344,910.76501,1969.48532
383.56543,144.69149,566.64329
975.56866,1825.52334,1215.25018
139.52314,974.69077,542.16187
1421.37021,1700.11922,108.17268
1770.35303,1440.48826,1568.66411
677.74177,623.30852,1079.29507
1062.02793,1383.33946,10.20106
399.11328,581.35518,1357.25853
1684.82914,1932.60995,1740.41872
159.05381,1717.06949,501.47639
627.32729,698.29643,267.00245
893.85108,1248.52781,973.73364
433.58658,1991.63898,469.24123
1004.09688,747.61845,1694.64416
113.10386,1514.06956,616.78506
1614.02341,1032.39959,893.4558
1980.17184,1974.47287,732.28702
1583.98849,1437.86103,254.05996
1237.64105,705.83234,1107.35312
1779.68861,1951.95974,221.68265
356.86942,1794.63256,350.93963
555.08947,627.40605,959.27698
1952.49981,924.72577,554.49523
327.62301,105.38402,169.4132
1521.22754,497.6795,1622.32474
1590.60262,1482.75966,1816.06928
366.53173,1753.69521,1695.85186
557.54772,1938.08172,1637.17873
371.94272,1511.46952,1501.98965
459.38814,1974.93947,1207.59177
937.74906,527.23535,815.98291
1371.46475,486.17658,586.32845
70.80537,322.7873,1520.62388
1730.63602,1548.50616,323.57438
1248.1595,40.80794,1806.39564
4.63147,158.03315,726.25582
1346.91023,1916.30199,1422.6266
678.86837,1087.39085,31.80053
1281.29157,588.97927,1157.85257
696.63345,192.06332,1131.341
495.14195,260.95193,1763.61183
1565.91199,1509.94978,1949.6901
1741.75337,73.65913,157.39707
1781.79008,1077.17063,1165.97896
1530.75925,51.21438,1815.86345
255.48684,232.58475,1857.15787
1080.14662,379.84245,1162.70614
1575.2753,399.71998,611.22956
434.56044,1160.15704,419.01328
468.65141,944.22438,316.50168
1411.86718,54.64801,854.30543
1952.24399,512.13535,372.52378
1344.3897,660.13339,135.0896
1239.52915,1841.75651,359.41093
1214.54593,1637.81179,793.72667
786.30077,632.8478,1439.92347
616.88809,1083.16231,474.5673
1079.278,866.69743,791.89482
1571.63177,1196.53405,55.7874
1439.28878,687.2694,385.41467
679.09637,1015.47915,210.42061
1951.37312,1281.58097,149.63711
1352.34114,1217.81441,175.21542
1267.72392,927.49819,491.30004
1710.28726,1160.4127,104.03489
434.48288,1348.14664,589.60377
252.79346,776.2959,555.45244
513.7711,712.47462,1734.18793
664.34438,1232.62154,1779.14042
852.53788,878.91944,1397.63256
1016.35002,713.49815,95.1289
1297.83101,626.51387,1493.15594
600.63781,625.04201,1676.03136
1497.97522,982.36926,917.67042
71.17038,343.20191,1790.3122
1985.58699,470.94036,1463.90411
813.15838,304.30059,462.55699
334.63538,364.70218,1187.9025
370.75621,917.36075,1911.90219
66.0121,1608.85905,1524.21563
1213.07822,366.29339,396.18687
1488.72282,1648.97222,1687.93784
1280.65083,1546.89445,695.8215
961.29753,1780.54933,1295.40117
1651.02569,1461.32517,1690.19531
1001.50849,924.95937,1475.33263
1314.92741,1609.95109,1188.41696
1034.70731,504.78039,1871.93335
1218.60772,1266.37722,176.4639
1715.19967,1890.29089,1794.42925
1449.57223,1520.57902,1980.84349
1002.23106,1439.24952,309.81323
410.02694,1490.87794,1053.6248
221.67012,1056.37773,517.27537
829.18073,1762.66687,789.46787
1523.80687,1202.14994,1480.33904
164.95604,486.27485,1162.94953
320.78358,1123.70031,740.48056
1085.07568,835.20286,345.25328
803.99448,820.36893,1555.61253
1283.99089,57.35331,1765.77318
1960.55739,1847.2559,1858.88751
1136.00257,1467.69761,1091.14364
1112.03339,120.55426,594.85163
67.82299,1498.55808,483.59943
1810.74224,1184.08097,1471.36699
60.10031,1641.51573,982.89154
426.46584,1698.20574,1038.6258
1997.85227,1467.38806,1042.05235
953.28485,1045.33518,583.68055
1469.66797,316.24664,335.8158
1512.9217,1109.84737,776.37481
981.44599,1825.4311,1602.83142
1190.83332,1934.36216,92.83243
35.54696,1693.12518,1909.47406
1596.63607,218.42482,283.87839
510.75425,1892.8711,1309.24761
550.5793,243.38731,1281.26366
1756.33574,1176.54485,1013.06313
1996.59027,1323.22048,1823.80732
516.28725,656.15402,370.45571
618.2707,1844.51214,1781.19756
866.92811,243.26323,193.20093
1947.37038,1212.47766,827.02412
186.70141,466.9102,607.60178
1438.38644,76.28989,694.50018
1494.83002,1010.25265,1734.10148
1804.92868,221.23511,1605.61875
1873.34454,375.94458,360.24804
1026.07475,1860.62112,755.02705
577.94153,999.08355,665.92017
1348.95542,1993.68868,1007.68912
1029.45915,931.73292,1054.5572
260.44244,1559.89188,495.99548
1886.43712,239.90467,35.57355
661.63534,151.99145,743.65877
1105.75856,1322.80907,1066.90031
1723.6806,1949.60663,1842.19999
1559.19977,1406.77907,1809.62893
199.58133,989.34967,1749.65609
122.30228,154.78152,109.43522
1771.8788,885.17748,506.88829
902.12326,1383.94213,820.11347
1951.16248,766.69081,1943.18864
1784.62477,1001.34438,354.91975
1157.80344,1099.08663,253.90982
1148.25441,1849.44428,1192.99882
91.57507,1830.28545,873.66185
989.88108,1749.59715,1295.04706
1493.54326,420.4539,592.21778
1671.35716,366.10848,1702.02622
287.07208,1982.31714,614.04936
1956.29674,1207.79032,385.40869
1205.89485,1981.18194,707.38071
1248.98309,1556.73764,1116.48908
64.18397,1631.1047,1663.12784
936.46725,981.38526,219.60404
876.95731,327.91626,1576.22858
1305.22023,1270.86268,1510.32402
54.76071,1279.60227,485.7647
1676.56816,5.53111,807.96669
240.67468,1865.67563,457.14792
1722.30152,332.01256,320.43674
1631.46952,1271.09815,1881.51803
1465.54364,1871.87382,1261.05048
246.49328,1649.70469,1004.84518
1202.40907,1528.04627,1830.24456
1204.54311,374.83301,1832.49022
784.83617,361.59354,1994.63697
305.00685,437.87693,1186.5156
665.87133,942.35019,167.30538
1517.58793,1679.72295,1808.8686
1809.30073,1134.86209,1634.21031
458.67607,779.81441,1046.42811
1542.57922,34.42017,1869.80123
940.40948,715.05594,1674.88808
94.88902,776.3388,1375.27398
665.64762,1195.74468,634.54934
1029.97903,1126.23399,217.69392
599.64624,586.15368,480.69595
918.79996,970.02501,1697.0411
939.18283,1853.13447,1185.89983
336.83669,1024.817,1793.16605
647.07705,1542.33991,1261.56408
844.53061,1280.78577,1623.73968
1337.63882,1612.95014,1404.91681
903.11154,432.82058,1106.74228
1587.02854,1168.42797,132.20027
900.10804,512.261,1729.62866
1283.8311,1220.29759,1994.45327
528.90935,1487.83528,1150.3425
1406.25288,49.57384,340.14279
874.6735,5.52154,1974.01641
1049.70591,236.42122,1190.58698
1107.39555,402.60259,531.97107
1424.25532,202.09312,487.99473
1316.07151,831.37304,1009.84563
460.87235,1799.25329,1019.63028
818.22683,1536.34138,1237.99497
479.00963,1089.29015,1370.68872
335.29933,653.39456,1241.31612
1034.45877,491.93437,692.93858
378.95132,1565.29264,253.93852
1069.61643,1907.46258,1002.00765
590.11021,1965.70439,569.75068
1731.29589,777.07998,274.40756
923.46858,1925.25033,1640.89001
107.66926,15.66083,1104.00361
1122.25277,732.7366,941.85322
687.44458,423.2357,869.22537
484.67055,1607.27182,115.19873
1355.34151,9.5325,774.7526
90.44093,1953.05066,1546.01066
388.22471,480.53136,784.37248
1427.95244,1991.54426,1941.67473
269.75013,1898.80928,1581.45177
794.0128,1020.73213,1161.48279
420.76542,434.80366,62.57906
510.13966,1146.15897,1588.40136
432.49696,923.58225,1412.60011
1885.39685,585.66489,775.35379
1644.7843,135.66172,321.92242
1014.22178,484.15802,734.46404
694.44198,901.44763,1318.8094
1414.54986,221.64346,644.92578
88.72657,1446.0331,413.49905
1768.44077,1817.6985,1614.18754
874.06293,1255.00815,636.88588
336.9836,1260.69442,429.04842
1809.43815,846.04514,201.67261
393.01283,1669.6786,104.68995
809.67697,1304.67147,346.05354
154.07941,962.34413,1250.59576
1951.45983,283.31839,1978.03971
1508.24802,1783.18128,121.22808
1452.99995,59.55429,78.1377
1460.48012,65.69984,67.86667
1086.79775,1056.44557,353.99079
523.05646,101.11689,1003.42793
1953.4263,1309.61612,1224.1759
1597.22305,964.18842,1888.64112
675.85281,550.02325,1467.57936
880.03169,617.41924,1061.98312
1666.92171,1936.43196,1538.91521
907.75961,1104.43247,1462.81685
872.05926,594.62693,503.00679
1523.24022,390.42481,1810.56121
934.13901,1203.52893,1000.00481
1612.49949,1224.55092,1540.77073
1411.47295,100.20336,1515.84746
727.67304,1551.90951,176.30357
524.00801,935.5054,947.00296
1777.48638,1724.46358,1364.57386
127.51618,1713.36052,1744.83396
612.54588,1575.94843,350.66267
1010.19779,1534.70208,1472.64437
1644.50583,805.78567,697.04814
959.03099,1457.58021,47.53593
1358.28477,622.05344,1736.08807
1398.08322,1630.76592,1068.8847
738.73698,1891.90824,1496.53716
1030.07167,119.49746,97.97272
1088.86551,624.73389,544.34917
1013.09007,693.42396,1366.37518
664.77025,1972.13723,1044.643
801.58628,1539.83073,264.02585
1457.15851,1528.8346,1200.18073
639.3406,273.4324,1220.35573
93.89016,1080.96971,67.9077
279.63222,1445.40472,907.49433
344.05013,771.08655,553.66036
411.4654,98.50504,1358.38022
1443.39056,1013.36143,424.98633
1664.93373,1061.23172,1388.31451
1250.84934,598.20526,1341.83346
1920.02679,167.7702,1079.69312
1658.69364,132.56741,608.24245
537.33735,1849.77572,111.68667
1184.90504,395.09128,1575.54053
603.73816,1525.80434,1095.70552
1887.72626,461.55878,1248.02932
730.60635,607.86574,1432.4743
1732.91701,33.82887,1253.66402
1701.61272,586.23364,69.98809
834.60306,327.40132,1888.90905
1006.19475,966.87151,78.37752
1634.19363,1130.73127,19.67388
1388.06505,255.42601,314.49957
1377.42831,22.09644,740.83199
138.31987,640.32197,1961.09832
1319.83343,334.73484,402.57563
937.07383,62.19159,1861.685
50.77287,1092.71355,123.05515
1542.9679,1910.12082,724.15007
1895.99115,446.92666,990.05084
1025.31214,242.52236,355.48978
1032.19547,218.20208,1852.82201
1526.30474,1720.3119,1220.97065
1354.72117,370.67917,1515.87931
606.35338,532.81447,696.64904
280.93444,1492.02679,527.68718
1891.26692,994.11607,479.03415
471.67431,1780.30727,1669.65741
1052.76775,1903.73672,1252.22176
1067.96733,744.92735,859.40905
412.9807,1223.8043,1513.24757
44.3999,1888.00914,1306.67293
163.19605,360.41988,1446.39844
976.3579,534.70353,1804.20283
1755.77934,1703.01975,1993.7817
205.99498,516.94536,1290.78082
1028.07992,515.25348,774.61473
590.23223,953.7394,957.33536
1150.99815,1409.53209,35.80281
1807.59833,1299.07613,176.89573
477.60086,583.39287,977.80623
1805.19279,1849.89868,176.3306
401.28803,471.10762,106.11997
1556.81033,1136.27557,1235.62214
1821.4015,1562.28259,94.14393
915.59992,1261.29297,761.52691
688.22364,187.84479,1653.12928
11.00152,1920.5272,935.11987
1771.19296,69.66155,1555.97234
1356.10306,914.61723,1485.13178
911.37683,1123.63146,1670.67554
1441.65313,1483.90261,31.9235
1864.0923,422.29836,1904.5846
1027.35232,1473.57377,157.47458
1109.86543,452.5213,165.84995
753.27018,1171.51251,579.27476
977.63713,589.62467,1138.57306
1355.50513,1940.41262,854.68014
1473.04104,1247.89028,197.83832
1127.91808,1298.08432,151.99535
628.76947,1884.10148,106.40381
283.03451,763.11671,612.49687
1522.46266,1340.04617,1731.55469
1227.89919,716.14185,894.04346
343.96899,294.17431,131.53978
1670.92395,981.49967,96.35923
615.52834,562.64843,269.92809
689.64991,1816.43624,1976.42102
53.54953,1391.39634,829.69403
695.79198,1907.89588,1196.50857
1979.71744,1487.5644,1303.14914
1536.0702,465.15695,996.76989
1354.29882,637.93867,1305.5621
679.88859,1333.4143,1744.13926
417.59495,764.8325,84.85457
1716.4067,1659.94133,858.63134
1459.17862,654.32788,632.87073
87.60949,1622.99319,760.78492
387.02859,41.71287,254.81376
185.47219,1709.91347,1817.39618
249.79147,1083.98808,92.2131
1924.34214,281.76687,1601.66566
363.28321,1873.41312,1663.47979
814.92407,1161.42372,1158.05618
786.56601,1143.4261,432.70259
967.80628,668.23254,746.449
1366.49484,619.13559,1237.30954
1578.05545,1979.77948,145.38845
1053.39842,1017.81721,476.47411
103.25535,1732.08315,1196.32451
1718.51134,1336.18947,850.75536
1900.55559,1658.46622,247.34547
418.46962,1728.43407,1212.30754
530.05468,231.21946,1057.83229
125.43962,1335.0218,443.49293
1301.39844,143.71983,1215.81578
312.69764,1839.01114,180.68187
306.74191,1497.36129,161.69776
399.67201,374.37632,1988.17084
171.84418,1897.87918,91.19281
1334.16088,1936.75592,958.00691
1223.73399,934.6587,1953.13591
1210.02076,690.05959,256.75897
1699.93886,315.17448,518.45926
1795.4149,1631.48811,1165.70953
984.85158,730.14698,792.55675
1775.4671,1181.30444,1060.10482
458.30621,462.62384,684.95019
980.90207,219.73528,1413.62521
1646.38962,1170.56016,278.66065
269.24953,1468.22043,611.58379
249.40272,915.61082,1131.8502
419.06539,425.59459,41.44755
578.90957,594.06556,1871.7749
689.27016,1470.12535,1867.0871
996.58874,667.45483,1377.71392
856.69196,1010.61624,716.16602
1084.44554,1137.12608,1852.01929
1971.76174,991.64799,1884.34873
1482.47228,987.15925,570.31599
1743.58156,489.28483,1601.10429
229.14493,1048.59733,1119.17462
957.70049,172.83739,306.9349
977.87612,1045.19658,232.63935
1369.77696,1342.70314,463.36259
1145.04011,1370.48444,1984.87057
540.66872,325.96757,356.35916
1539.65243,1240.28105,1040.73614
1443.2877,751.46049,17.02523
1506.23102,1841.4678,1713.11319
1229.76914,1665.56499,821.02365
1000.73965,109.47284,241.84801
1248.97844,1366.81581,846.44581
1277.56434,777.93562,439.10479
1434.47546,1084.80757,1721.00051
1863.23866,779.17597,634.76746
1261.10536,274.38319,1837.84338
433.32625,1285.50319,1858.36358
516.80672,1930.25451,1453.55344
115.51688,1274.68887,1523.22157
1311.57194,1244.4613,1240.73885
634.11483,953.04169,188.42793
992.81309,733.52229,1773.17882
352.19744,1292.39958,781.94041
1825.58265,1923.0788,1427.42158
1889.28068,1687.6,1275.86349
935.5637,441.22101,1380.29472
1726.16142,1080.41324,1736.86892
357.10105,1566.60139,437.75345
509.16109,808.77934,1387.69047
1679.58444,590.54987,957.82219
449.29277,619.93194,1672.41956
1519.3855,59.8232,768.14489
238.78732,278.34623,758.20667
387.17438,519.52977,1680.63663
914.66827,1438.82319,470.22305
1929.07589,404.15742,103.51983
1938.16265,52.43308,1974.80484
594.60049,776.05562,703.89315
1080.32958,130.82188,630.56611
36.05657,1378.33132,499.37311
1761.6746,333.23105,1276.69696
1085.43841,1808.33952,991.92628
690.72729,843.83104,1517.78446
558.33908,1559.18198,495.19581
704.41936,1615.02852,422.59991
1591.70619,1783.80837,282.41994
1438.86322,1181.76448,439.74214
413.99656,1788.25398,1268.58717
1467.51405,1864.63424,981.33361
729.35949,1607.61564,699.69365
465.87977,815.72103,624.69035
1473.82696,887.50291,1418.04113
601.72716,1701.93741,989.13268
447.08353,1292.90453,1368.03978
1085.06036,754.60167,1181.14563
714.91004,1610.84867,1581.06109
1086.67226,1248.36002,1778.88318
777.61208,796.77324,1461.4754
154.61581,687.97384,837.50197
100.70943,69.99124,321.95459
972.48268,1898.23447,1946.21475
177.51284,1728.54734,264.53464
1626.00058,1393.93977,1314.4415
1403.47398,131.76219,448.07391
1247.61122,1495.14684,724.09022
722.21644,835.10844,1564.94005
727.46625,854.42526,1423.49592
